T,K,Type,Bid,Ask,Spread,Weight,Market,Model,Err,IV_Mkt,IV_Model
0.1111,250.0,PUT,1.78,1.82,0.04,24.99999999999998,1.8,1.8477,0.0477,0.3013,0.3038
0.1111,260.0,PUT,3.1,3.2,0.1,9.999999999999991,3.15,3.1729,0.0229,0.2786,0.2795
0.1111,265.0,PUT,4.15,4.2,0.05,20.00000000000007,4.175,4.1822,0.0072,0.2685,0.2688
0.1111,270.0,PUT,5.45,5.55,0.1,10.000000000000036,5.5,5.5024,0.0024,0.2589,0.259
0.1111,285.0,CALL,6.0,6.05,0.05,20.00000000000007,6.025,6.2434,0.2184,0.2294,0.2355
0.1111,290.0,CALL,4.1,4.2,0.1,9.999999999999947,4.15,4.3547,0.2047,0.2237,0.2299
0.1111,300.0,CALL,1.78,1.82,0.04,24.99999999999998,1.8,1.9186,0.1186,0.2181,0.2231
0.1111,305.0,CALL,1.14,1.18,0.04,24.99999999999998,1.16,1.2317,0.0717,0.2182,0.222
0.1111,310.0,CALL,0.75,0.77,0.02,49.99999999999996,0.76,0.7857,0.0257,0.2207,0.2225
0.1111,315.0,CALL,0.5,0.51,0.01,99.99999999999991,0.505,0.5052,0.0002,0.2246,0.2246
0.1111,320.0,CALL,0.33,0.36,0.03,33.333333333333364,0.345,0.3324,-0.0126,0.2297,0.2282
0.1111,330.0,CALL,0.17,0.19,0.02,50.00000000000003,0.18,0.1619,-0.0181,0.2436,0.2398
0.1878,195.0,PUT,0.42,0.49,0.07,14.285714285714285,0.455,0.3816,-0.0734,0.4349,0.4226
0.1878,200.0,PUT,0.5,0.53,0.03,33.33333333333331,0.515,0.4692,-0.0458,0.4172,0.4106
0.1878,205.0,PUT,0.59,0.66,0.07,14.285714285714272,0.625,0.575,-0.05,0.4047,0.3987
0.1878,215.0,PUT,0.83,0.86,0.03,33.33333333333331,0.845,0.8584,0.0134,0.3737,0.3749
0.1878,220.0,PUT,0.99,1.01,0.02,49.99999999999996,1.0,1.0479,0.0479,0.3595,0.3632
0.1878,225.0,PUT,1.19,1.22,0.03,33.33333333333331,1.205,1.2801,0.0751,0.3467,0.3517
0.1878,230.0,PUT,1.43,1.46,0.03,33.33333333333331,1.445,1.5653,0.1203,0.3336,0.3405
0.1878,235.0,PUT,1.74,1.77,0.03,33.33333333333331,1.755,1.9168,0.1618,0.3215,0.3295
0.1878,245.0,PUT,2.61,2.66,0.05,19.999999999999893,2.635,2.8856,0.2506,0.2992,0.3086
0.1878,250.0,PUT,3.2,3.3,0.1,10.000000000000036,3.25,3.5449,0.2949,0.2889,0.2986
0.1878,255.0,PUT,4.0,4.1,0.1,10.000000000000036,4.05,4.355,0.305,0.2801,0.289
0.1878,260.0,PUT,4.95,5.1,0.15,6.66666666666669,5.025,5.3463,0.3213,0.2713,0.2798
0.1878,265.0,PUT,6.2,6.3,0.1,10.000000000000036,6.25,6.5525,0.3025,0.2637,0.2709
0.1878,285.0,CALL,8.95,9.05,0.1,9.999999999999858,9.0,9.3958,0.3958,0.2326,0.2408
0.1878,290.0,CALL,6.8,6.9,0.1,9.999999999999947,6.85,7.2432,0.3932,0.2267,0.2352
0.1878,295.0,CALL,5.05,5.2,0.15,6.666666666666651,5.125,5.4707,0.3457,0.2225,0.2306
0.1878,300.0,CALL,3.7,3.8,0.1,10.000000000000036,3.75,4.0599,0.3099,0.2191,0.2271
0.1878,305.0,CALL,2.62,2.74,0.12,8.333333333333327,2.68,2.9729,0.2929,0.2162,0.2249
0.1878,315.0,CALL,1.35,1.4,0.05,20.00000000000007,1.375,1.5618,0.1868,0.2157,0.2236
0.1878,320.0,CALL,0.97,1.0,0.03,33.33333333333331,0.985,1.1315,0.1465,0.2169,0.2244
0.1878,325.0,CALL,0.69,0.73,0.04,24.99999999999998,0.71,0.8245,0.1145,0.2188,0.2261
0.1878,330.0,CALL,0.5,0.53,0.03,33.33333333333331,0.515,0.6065,0.0915,0.2212,0.2284
0.1878,335.0,CALL,0.37,0.39,0.02,49.99999999999996,0.38,0.4518,0.0718,0.2244,0.2314
0.1878,345.0,CALL,0.2,0.23,0.03,33.333333333333336,0.215,0.2629,0.0479,0.2319,0.2391
0.1878,350.0,CALL,0.16,0.18,0.02,50.00000000000003,0.17,0.2059,0.0359,0.237,0.2436
0.1878,360.0,CALL,0.1,0.12,0.02,50.00000000000003,0.11,0.133,0.023,0.2475,0.2536
0.2645,195.0,PUT,0.79,0.82,0.03,33.33333333333343,0.805,0.659,-0.146,0.4082,0.3933
0.2645,200.0,PUT,0.94,0.97,0.03,33.33333333333331,0.955,0.8077,-0.1473,0.3972,0.3844
0.2645,210.0,PUT,1.3,1.34,0.04,24.99999999999998,1.32,1.1967,-0.1233,0.3745,0.3664
0.2645,215.0,PUT,1.54,1.59,0.05,19.999999999999982,1.565,1.4482,-0.1168,0.3641,0.3575
0.2645,220.0,PUT,1.84,1.88,0.04,25.000000000000117,1.86,1.747,-0.113,0.3541,0.3485
0.2645,225.0,PUT,2.16,2.22,0.06,16.666666666666654,2.19,2.1016,-0.0884,0.3435,0.3397
0.2645,235.0,PUT,3.1,3.15,0.05,20.00000000000007,3.125,3.0194,-0.1056,0.3258,0.3222
0.2645,240.0,PUT,3.7,3.75,0.05,20.00000000000007,3.725,3.6075,-0.1175,0.3172,0.3136
0.2645,245.0,PUT,4.4,4.5,0.1,10.000000000000036,4.45,4.3017,-0.1483,0.3092,0.3051
0.2645,250.0,PUT,5.25,5.35,0.1,10.000000000000036,5.3,5.1195,-0.1805,0.3013,0.2968
0.2645,255.0,PUT,6.25,6.4,0.15,6.666666666666651,6.325,6.0805,-0.2445,0.2942,0.2886
0.2645,265.0,PUT,8.85,8.95,0.1,10.000000000000036,8.9,8.5228,-0.3772,0.2803,0.2728
0.2645,270.0,PUT,10.45,10.55,0.1,9.999999999999858,10.5,10.0543,-0.4457,0.2737,0.2654
0.2645,285.0,CALL,12.3,12.45,0.15,6.66666666666673,12.375,12.1409,-0.2341,0.2495,0.2454
0.2645,290.0,CALL,10.05,10.2,0.15,6.66666666666673,10.125,9.8452,-0.2798,0.245,0.24
0.2645,295.0,CALL,8.15,8.25,0.1,10.000000000000036,8.2,7.8705,-0.3295,0.2414,0.2353
0.2645,305.0,CALL,5.1,5.25,0.15,6.666666666666651,5.175,4.8547,-0.3203,0.2355,0.2286
0.2645,310.0,CALL,4.0,4.1,0.1,10.000000000000036,4.05,3.7656,-0.2844,0.2334,0.2267
0.2645,315.0,CALL,3.1,3.2,0.1,9.999999999999991,3.15,2.9082,-0.2418,0.2321,0.2256
0.2645,320.0,CALL,2.41,2.45,0.04,24.99999999999998,2.43,2.2425,-0.1875,0.2311,0.2254
0.2645,325.0,CALL,1.85,1.9,0.05,20.00000000000007,1.875,1.7307,-0.1443,0.2309,0.2258
0.2645,335.0,CALL,1.09,1.13,0.04,25.000000000000117,1.11,1.0417,-0.0683,0.2317,0.2283
0.2645,340.0,CALL,0.84,0.87,0.03,33.33333333333331,0.855,0.8148,-0.0402,0.2326,0.2303
0.2645,345.0,CALL,0.64,0.68,0.04,24.99999999999998,0.66,0.6417,-0.0183,0.2338,0.2325
0.2645,350.0,CALL,0.49,0.53,0.04,24.99999999999998,0.51,0.5092,-0.0008,0.2352,0.2351
0.2645,360.0,CALL,0.29,0.32,0.03,33.33333333333331,0.305,0.3287,0.0237,0.2382,0.241
0.3575,200.0,PUT,1.44,1.52,0.08,12.49999999999999,1.48,1.3161,-0.1639,0.3779,0.3682
0.3575,205.0,PUT,1.68,1.78,0.1,9.999999999999991,1.73,1.5813,-0.1487,0.3687,0.361
0.3575,210.0,PUT,1.97,2.06,0.09,11.111111111111102,2.015,1.8903,-0.1247,0.3595,0.3538
0.3575,215.0,PUT,2.31,2.4,0.09,11.111111111111128,2.355,2.2492,-0.1058,0.3508,0.3465
0.3575,220.0,PUT,2.7,2.79,0.09,11.111111111111128,2.745,2.6648,-0.0802,0.3421,0.3392
0.3575,230.0,PUT,3.7,3.8,0.1,10.000000000000036,3.75,3.6974,-0.0526,0.3262,0.3247
0.3575,235.0,PUT,4.3,4.4,0.1,9.999999999999947,4.35,4.3328,-0.0172,0.3178,0.3174
0.3575,240.0,PUT,5.05,5.15,0.1,9.999999999999947,5.1,5.0616,-0.0384,0.3111,0.3101
0.3575,245.0,PUT,5.9,6.0,0.1,10.000000000000036,5.95,5.8958,-0.0542,0.3041,0.3029
0.3575,255.0,PUT,8.05,8.15,0.1,10.000000000000036,8.1,7.9362,-0.1638,0.2918,0.2887
0.3575,260.0,PUT,9.35,9.45,0.1,10.000000000000036,9.4,9.1735,-0.2265,0.2858,0.2818
0.3575,265.0,PUT,10.8,10.95,0.15,6.66666666666673,10.875,10.579,-0.296,0.2799,0.2749
0.3575,270.0,PUT,12.5,12.6,0.1,10.000000000000036,12.55,12.1715,-0.3785,0.2744,0.2683
0.3575,285.0,CALL,15.2,15.35,0.15,6.666666666666651,15.275,15.1474,-0.1276,0.2522,0.2503
0.3575,295.0,CALL,10.75,10.9,0.15,6.666666666666651,10.825,10.6238,-0.2012,0.2437,0.2406
0.3575,300.0,CALL,8.95,9.1,0.15,6.666666666666651,9.025,8.7694,-0.2556,0.2408,0.2367
0.3575,305.0,CALL,7.4,7.5,0.1,10.000000000000036,7.45,7.181,-0.269,0.2381,0.2335
0.3575,310.0,CALL,6.05,6.15,0.1,9.999999999999947,6.1,5.8436,-0.2564,0.2357,0.231
0.3575,315.0,CALL,4.9,5.0,0.1,10.000000000000036,4.95,4.7344,-0.2156,0.2335,0.2293
0.3575,325.0,CALL,3.2,3.3,0.1,10.000000000000036,3.25,3.0893,-0.1607,0.2316,0.2277
0.3575,330.0,CALL,2.58,2.63,0.05,20.00000000000007,2.605,2.4959,-0.1091,0.2307,0.2278
0.3575,335.0,CALL,1.99,2.11,0.12,8.333333333333341,2.05,2.02,-0.03,0.2292,0.2283
0.3575,340.0,CALL,1.66,1.7,0.04,24.99999999999998,1.68,1.639,-0.041,0.2307,0.2292
0.3575,345.0,CALL,1.32,1.37,0.05,19.999999999999982,1.345,1.3343,-0.0107,0.2309,0.2305
0.3575,360.0,CALL,0.68,0.71,0.03,33.33333333333343,0.695,0.737,0.042,0.2331,0.2356
0.4369,195.0,PUT,1.59,1.63,0.04,25.000000000000117,1.61,1.5087,-0.1013,0.3716,0.3662
0.4369,200.0,PUT,1.85,1.9,0.05,20.00000000000007,1.875,1.799,-0.076,0.3634,0.3599
0.4369,205.0,PUT,2.15,2.2,0.05,19.999999999999893,2.175,2.1336,-0.0414,0.3552,0.3535
0.4369,210.0,PUT,2.5,2.55,0.05,20.00000000000007,2.525,2.5177,-0.0073,0.3474,0.3471
0.4369,220.0,PUT,3.35,3.45,0.1,9.999999999999991,3.4,3.4576,0.0576,0.3325,0.3342
0.4369,225.0,PUT,3.9,4.0,0.1,9.999999999999991,3.95,4.0266,0.0766,0.3257,0.3278
0.4369,230.0,PUT,4.5,4.6,0.1,10.000000000000036,4.55,4.6716,0.1216,0.3183,0.3213
0.4369,235.0,PUT,5.2,5.3,0.1,10.000000000000036,5.25,5.4008,0.1508,0.3114,0.3148
0.4369,245.0,PUT,6.95,7.05,0.1,10.000000000000036,7.0,7.1501,0.1501,0.299,0.3018
0.4369,250.0,PUT,8.0,8.25,0.25,4.0,8.125,8.1914,0.0664,0.2942,0.2954
0.4369,255.0,PUT,9.2,9.35,0.15,6.666666666666651,9.275,9.3599,0.0849,0.2876,0.289
0.4369,260.0,PUT,10.55,10.7,0.15,6.66666666666673,10.625,10.6688,0.0438,0.2821,0.2828
0.4369,265.0,PUT,12.1,12.25,0.15,6.666666666666651,12.175,12.1323,-0.0427,0.2772,0.2766
0.4369,285.0,CALL,17.25,17.4,0.15,6.66666666666673,17.325,17.5139,0.1889,0.2514,0.254
0.4369,290.0,CALL,14.85,15.0,0.15,6.666666666666651,14.925,15.0656,0.1406,0.2472,0.2491
0.4369,295.0,CALL,12.7,12.85,0.15,6.666666666666651,12.775,12.8548,0.0798,0.2436,0.2448
0.4369,300.0,CALL,10.8,10.95,0.15,6.66666666666673,10.875,10.8857,0.0107,0.2407,0.2409
0.4369,305.0,CALL,9.1,9.25,0.15,6.666666666666651,9.175,9.1568,-0.0182,0.2378,0.2376
0.4369,315.0,CALL,6.4,6.5,0.1,10.000000000000036,6.45,6.3803,-0.0697,0.2339,0.2327
0.4369,320.0,CALL,5.3,5.4,0.1,9.999999999999947,5.35,5.2993,-0.0507,0.2321,0.2312
0.4369,325.0,CALL,4.35,4.45,0.1,9.999999999999947,4.4,4.3946,-0.0054,0.2303,0.2302
0.4369,330.0,CALL,3.6,3.7,0.1,9.999999999999991,3.65,3.6428,-0.0072,0.2298,0.2297
0.4369,335.0,CALL,2.97,3.05,0.08,12.500000000000059,3.01,3.0215,0.0115,0.2294,0.2296
0.4369,345.0,CALL,2.0,2.05,0.05,20.00000000000007,2.025,2.0883,0.0633,0.2287,0.2306
0.4369,350.0,CALL,1.64,1.69,0.05,19.999999999999982,1.665,1.742,0.077,0.229,0.2315
0.4369,355.0,CALL,1.35,1.4,0.05,20.00000000000007,1.375,1.457,0.082,0.2296,0.2327
0.4369,360.0,CALL,1.1,1.15,0.05,20.00000000000007,1.125,1.2221,0.0971,0.2299,0.234
0.5328,195.0,PUT,2.22,2.27,0.05,20.00000000000007,2.245,2.0505,-0.1945,0.3666,0.3586
0.5328,205.0,PUT,2.93,3.0,0.07,14.285714285714318,2.965,2.822,-0.143,0.3519,0.3472
0.5328,210.0,PUT,3.35,3.45,0.1,9.999999999999991,3.4,3.2865,-0.1135,0.3448,0.3415
0.5328,215.0,PUT,3.85,3.95,0.1,9.999999999999991,3.9,3.8104,-0.0896,0.3381,0.3357
0.5328,220.0,PUT,4.4,4.55,0.15,6.66666666666669,4.475,4.3994,-0.0756,0.3318,0.3299
0.5328,225.0,PUT,5.05,5.2,0.15,6.666666666666651,5.125,5.0596,-0.0654,0.3256,0.3242
0.5328,235.0,PUT,6.6,6.75,0.15,6.666666666666651,6.675,6.6206,-0.0544,0.3136,0.3126
0.5328,240.0,PUT,7.5,7.65,0.15,6.666666666666651,7.575,7.5363,-0.0387,0.3075,0.3068
0.5328,245.0,PUT,8.55,8.7,0.15,6.66666666666673,8.625,8.5534,-0.0716,0.3022,0.301
0.5328,250.0,PUT,9.75,9.9,0.15,6.666666666666651,9.825,9.6808,-0.1442,0.2976,0.2953
0.5328,260.0,PUT,12.5,12.65,0.15,6.666666666666651,12.575,12.3073,-0.2677,0.2878,0.284
0.5328,265.0,PUT,14.1,14.25,0.15,6.666666666666651,14.175,13.8283,-0.3467,0.2831,0.2784
0.5328,270.0,PUT,15.85,16.0,0.15,6.666666666666651,15.925,15.5034,-0.4216,0.2786,0.273
0.5328,285.0,CALL,20.2,20.35,0.15,6.666666666666572,20.275,20.1865,-0.0885,0.2591,0.258
0.5328,290.0,CALL,17.8,17.95,0.15,6.66666666666673,17.875,17.7011,-0.1739,0.2556,0.2535
0.5328,300.0,CALL,13.55,13.75,0.2,5.000000000000018,13.65,13.3573,-0.2927,0.2493,0.2456
0.5328,305.0,CALL,11.8,11.9,0.1,10.000000000000036,11.85,11.5046,-0.3454,0.2468,0.2423
0.5328,310.0,CALL,10.15,10.3,0.15,6.666666666666651,10.225,9.8613,-0.3637,0.2443,0.2394
0.5328,315.0,CALL,8.75,8.9,0.15,6.666666666666651,8.825,8.4194,-0.4056,0.2428,0.237
0.5328,320.0,CALL,7.5,7.6,0.1,10.000000000000036,7.55,7.1668,-0.3832,0.2408,0.2351
0.5328,330.0,CALL,5.45,5.55,0.1,10.000000000000036,5.5,5.166,-0.334,0.2384,0.2327
0.5328,335.0,CALL,4.6,4.7,0.1,9.999999999999947,4.65,4.3823,-0.2677,0.237,0.2321
0.5328,340.0,CALL,3.9,4.0,0.1,9.999999999999991,3.95,3.7189,-0.2311,0.2364,0.2318
0.5328,345.0,CALL,3.3,3.4,0.1,9.999999999999991,3.35,3.159,-0.191,0.2361,0.2319
0.5328,350.0,CALL,2.82,2.88,0.06,16.666666666666654,2.85,2.6872,-0.1628,0.2362,0.2323
0.6094,195.0,PUT,2.57,2.63,0.06,16.666666666666654,2.6,2.4985,-0.1015,0.3576,0.354
0.6094,200.0,PUT,2.94,3.0,0.06,16.666666666666654,2.97,2.9115,-0.0585,0.3506,0.3487
0.6094,205.0,PUT,3.35,3.45,0.1,9.999999999999991,3.4,3.3767,-0.0233,0.344,0.3434
0.6094,210.0,PUT,3.8,3.9,0.1,9.999999999999991,3.85,3.8987,0.0487,0.3368,0.338
0.6094,215.0,PUT,4.35,4.5,0.15,6.666666666666651,4.425,4.4825,0.0575,0.3313,0.3327
0.6094,225.0,PUT,5.7,5.8,0.1,10.000000000000036,5.75,5.8565,0.1065,0.3199,0.322
0.6094,230.0,PUT,6.45,6.6,0.15,6.66666666666669,6.525,6.6584,0.1334,0.3142,0.3167
0.6094,235.0,PUT,7.35,7.45,0.1,9.999999999999947,7.4,7.5453,0.1453,0.3088,0.3113
0.6094,240.0,PUT,8.3,8.45,0.15,6.66666666666673,8.375,8.5241,0.1491,0.3035,0.306
0.6094,245.0,PUT,9.4,9.55,0.15,6.666666666666651,9.475,9.6022,0.1272,0.2987,0.3006
0.6094,255.0,PUT,12.0,12.15,0.15,6.666666666666651,12.075,12.0886,0.0136,0.2899,0.2901
0.6094,260.0,PUT,13.5,13.65,0.15,6.666666666666651,13.575,13.5145,-0.0605,0.2857,0.2849
0.6094,265.0,PUT,15.15,15.3,0.15,6.666666666666651,15.225,15.0747,-0.1503,0.2817,0.2798
0.6094,270.0,PUT,16.95,17.1,0.15,6.666666666666572,17.025,16.779,-0.246,0.2779,0.2748
0.6094,290.0,CALL,19.55,19.7,0.15,6.66666666666673,19.625,19.7043,0.0793,0.2557,0.2566
0.6094,295.0,CALL,17.3,17.45,0.15,6.66666666666673,17.375,17.3906,0.0156,0.2525,0.2527
0.6094,300.0,CALL,15.25,15.4,0.15,6.666666666666651,15.325,15.2698,-0.0552,0.2497,0.2491
0.6094,305.0,CALL,13.15,13.5,0.35,2.85714285714286,13.325,13.3438,0.0188,0.2456,0.2458
0.6094,310.0,CALL,11.65,11.85,0.2,5.000000000000018,11.75,11.6109,-0.1391,0.2446,0.2429
0.6094,320.0,CALL,8.85,9.0,0.15,6.666666666666651,8.925,8.7012,-0.2238,0.2413,0.2383
0.6094,325.0,CALL,7.65,7.8,0.15,6.66666666666669,7.725,7.5047,-0.2203,0.2397,0.2366
0.6094,330.0,CALL,6.6,6.75,0.15,6.666666666666651,6.675,6.4633,-0.2117,0.2385,0.2354
0.6094,335.0,CALL,5.7,5.8,0.1,10.000000000000036,5.75,5.5621,-0.1879,0.2374,0.2344
0.6094,340.0,CALL,4.9,5.0,0.1,10.000000000000036,4.95,4.7858,-0.1642,0.2366,0.2338
0.6094,350.0,CALL,3.6,3.7,0.1,9.999999999999991,3.65,3.5489,-0.1011,0.2355,0.2335
0.6094,360.0,CALL,2.65,2.73,0.08,12.49999999999999,2.69,2.6437,-0.0463,0.2353,0.2342
0.7819,195.0,PUT,3.55,3.65,0.1,9.999999999999991,3.6,3.5204,-0.0796,0.3487,0.3465
0.7819,200.0,PUT,4.0,4.15,0.15,6.666666666666651,4.075,4.0368,-0.0382,0.3428,0.3418
0.7819,205.0,PUT,4.55,4.7,0.15,6.666666666666651,4.625,4.6098,-0.0152,0.3375,0.3371
0.7819,215.0,PUT,5.8,5.95,0.15,6.666666666666651,5.875,5.9426,0.0676,0.3265,0.3278
0.7819,220.0,PUT,6.55,6.7,0.15,6.666666666666651,6.625,6.711,0.086,0.3217,0.3232
0.7819,225.0,PUT,7.4,7.55,0.15,6.66666666666669,7.475,7.5536,0.0786,0.3173,0.3186
0.7819,230.0,PUT,8.3,8.45,0.15,6.66666666666673,8.375,8.4751,0.1001,0.3124,0.314
0.7819,235.0,PUT,9.3,9.45,0.15,6.66666666666673,9.375,9.4809,0.1059,0.3078,0.3094
0.7819,245.0,PUT,11.65,11.8,0.15,6.666666666666651,11.725,11.7666,0.0416,0.2997,0.3003
