T,K,Spread,Weight,Type,Market,Model,Err,IV_Mkt,IV_Model
0.073,305.0,0.030000000000000027,33.33333333333331,CALL,0.49,0.48,-0.01,0.2198,0.2186
0.073,310.0,0.030000000000000027,33.33333333333331,CALL,0.29,0.26,-0.04,0.2252,0.2197
0.073,315.0,0.030000000000000027,33.33333333333331,CALL,0.18,0.14,-0.05,0.2327,0.2217
0.073,320.0,0.020000000000000004,49.99999999999999,CALL,0.12,0.07,-0.05,0.2409,0.2243
0.092,205.0,0.02999999999999997,33.333333333333364,PUT,0.21,0.04,-0.18,0.4809,0.3857
0.092,210.0,0.04000000000000001,24.999999999999996,PUT,0.26,0.06,-0.2,0.4608,0.3765
0.092,215.0,0.040000000000000036,24.99999999999998,PUT,0.31,0.09,-0.22,0.4397,0.3672
0.092,220.0,0.040000000000000036,24.99999999999998,PUT,0.37,0.13,-0.24,0.4186,0.3579
0.092,225.0,0.040000000000000036,24.99999999999998,PUT,0.45,0.2,-0.25,0.3986,0.3486
0.092,235.0,0.040000000000000036,24.99999999999998,PUT,0.68,0.44,-0.24,0.3593,0.3297
0.092,240.0,0.050000000000000044,19.999999999999982,PUT,0.85,0.65,-0.21,0.3408,0.32
0.092,245.0,0.04999999999999982,20.00000000000007,PUT,1.09,0.93,-0.17,0.3235,0.3103
0.092,250.0,0.04999999999999982,20.00000000000007,PUT,1.44,1.32,-0.11,0.3077,0.3003
0.092,255.0,0.06999999999999984,14.285714285714318,PUT,1.92,1.86,-0.06,0.2934,0.2903
0.092,265.0,0.15000000000000036,6.666666666666651,PUT,3.52,3.54,0.02,0.2692,0.2698
0.092,270.0,0.15000000000000036,6.666666666666651,PUT,4.83,4.81,-0.02,0.2602,0.2596
0.092,285.0,0.09999999999999964,10.000000000000036,CALL,5.15,5.3,0.15,0.2277,0.2322
0.092,290.0,0.09999999999999964,10.000000000000036,CALL,3.35,3.49,0.14,0.2209,0.2258
0.092,295.0,0.07000000000000028,14.285714285714228,CALL,2.08,2.2,0.12,0.2165,0.2214
0.092,305.0,0.040000000000000036,24.99999999999998,CALL,0.77,0.81,0.04,0.216,0.2185
0.092,310.0,0.040000000000000036,24.99999999999998,CALL,0.48,0.48,-0.0,0.2197,0.2193
0.092,315.0,0.040000000000000036,24.99999999999998,CALL,0.31,0.28,-0.03,0.2253,0.221
0.092,320.0,0.02999999999999997,33.333333333333364,CALL,0.2,0.16,-0.04,0.2317,0.2233
0.111,200.0,0.020000000000000018,49.99999999999996,PUT,0.23,0.05,-0.18,0.4737,0.3917
0.111,205.0,0.020000000000000018,49.99999999999996,PUT,0.27,0.08,-0.19,0.4536,0.3827
0.111,210.0,0.020000000000000018,49.99999999999996,PUT,0.32,0.11,-0.21,0.4342,0.3736
0.111,215.0,0.020000000000000018,49.99999999999996,PUT,0.39,0.17,-0.22,0.4167,0.3645
0.111,220.0,0.020000000000000018,49.99999999999996,PUT,0.46,0.24,-0.22,0.3968,0.3554
0.111,230.0,0.030000000000000027,33.33333333333331,PUT,0.69,0.48,-0.2,0.3613,0.337
0.111,235.0,0.030000000000000027,33.33333333333331,PUT,0.85,0.68,-0.18,0.345,0.3276
0.111,240.0,0.029999999999999805,33.33333333333355,PUT,1.07,0.94,-0.14,0.329,0.3181
0.111,245.0,0.029999999999999805,33.33333333333355,PUT,1.39,1.29,-0.1,0.3148,0.3085
0.111,250.0,0.040000000000000036,24.99999999999998,PUT,1.8,1.75,-0.05,0.3013,0.2988
0.111,260.0,0.09999999999999964,10.000000000000036,PUT,3.15,3.16,0.01,0.2786,0.2791
0.111,265.0,0.05000000000000071,19.999999999999716,PUT,4.17,4.19,0.02,0.2686,0.2692
0.111,270.0,0.09999999999999964,10.000000000000036,PUT,5.5,5.51,0.01,0.259,0.2593
0.111,285.0,0.05000000000000071,19.999999999999716,CALL,6.03,6.16,0.13,0.2295,0.2331
0.111,290.0,0.09999999999999964,10.000000000000036,CALL,4.15,4.25,0.1,0.2238,0.2267
0.111,300.0,0.040000000000000036,24.99999999999998,CALL,1.8,1.84,0.04,0.2181,0.2196
0.111,305.0,0.040000000000000036,24.99999999999998,CALL,1.16,1.17,0.01,0.2182,0.2187
0.111,310.0,0.020000000000000018,49.99999999999996,CALL,0.76,0.74,-0.02,0.2208,0.2191
0.111,315.0,0.010000000000000009,99.99999999999991,CALL,0.51,0.46,-0.04,0.2246,0.2205
0.111,320.0,0.030000000000000027,33.33333333333331,CALL,0.34,0.29,-0.06,0.2298,0.2225
0.111,330.0,0.020000000000000018,49.99999999999996,CALL,0.18,0.11,-0.07,0.2437,0.2277
0.188,195.0,0.06999999999999995,14.285714285714295,PUT,0.46,0.22,-0.24,0.4349,0.3888
0.188,200.0,0.030000000000000027,33.33333333333331,PUT,0.52,0.29,-0.22,0.4172,0.3803
0.188,205.0,0.07000000000000006,14.285714285714272,PUT,0.62,0.38,-0.24,0.4047,0.3718
0.188,215.0,0.030000000000000027,33.33333333333331,PUT,0.84,0.65,-0.19,0.3737,0.3548
0.188,220.0,0.020000000000000018,49.99999999999996,PUT,1.0,0.84,-0.16,0.3595,0.3462
0.188,225.0,0.029999999999999805,33.33333333333355,PUT,1.21,1.07,-0.13,0.3467,0.3377
0.188,230.0,0.029999999999999805,33.33333333333355,PUT,1.45,1.37,-0.08,0.3336,0.329
0.188,235.0,0.029999999999999805,33.33333333333355,PUT,1.75,1.73,-0.02,0.3215,0.3204
0.188,245.0,0.04999999999999982,20.00000000000007,PUT,2.63,2.73,0.1,0.2992,0.3029
0.188,250.0,0.09999999999999964,10.000000000000036,PUT,3.25,3.41,0.16,0.2889,0.2941
0.188,255.0,0.09999999999999964,10.000000000000036,PUT,4.05,4.23,0.18,0.2801,0.2854
0.188,260.0,0.15000000000000036,6.666666666666651,PUT,5.03,5.23,0.2,0.2713,0.2767
0.188,265.0,0.09999999999999964,10.000000000000036,PUT,6.25,6.43,0.18,0.2637,0.2681
0.188,285.0,0.10000000000000142,9.999999999999858,CALL,9.0,9.24,0.24,0.2326,0.2375
0.188,290.0,0.09999999999999964,10.000000000000036,CALL,6.85,7.09,0.24,0.2267,0.2318
0.188,295.0,0.15000000000000036,6.666666666666651,CALL,5.12,5.32,0.2,0.2225,0.2272
0.188,300.0,0.09999999999999964,10.000000000000036,CALL,3.75,3.93,0.18,0.2191,0.2238
0.188,305.0,0.1200000000000001,8.333333333333327,CALL,2.68,2.86,0.18,0.2162,0.2217
0.188,315.0,0.04999999999999982,20.00000000000007,CALL,1.38,1.49,0.11,0.2157,0.2206
0.188,320.0,0.030000000000000027,33.33333333333331,CALL,0.98,1.07,0.09,0.2169,0.2214
0.188,325.0,0.040000000000000036,24.99999999999998,CALL,0.71,0.77,0.06,0.2188,0.2227
0.188,330.0,0.030000000000000027,33.33333333333331,CALL,0.52,0.55,0.04,0.2212,0.2244
0.188,335.0,0.020000000000000018,49.99999999999996,CALL,0.38,0.4,0.02,0.2244,0.2265
0.188,345.0,0.02999999999999997,33.333333333333364,CALL,0.21,0.21,-0.0,0.2319,0.2312
0.188,350.0,0.020000000000000018,49.99999999999996,CALL,0.17,0.15,-0.02,0.237,0.2338
0.188,360.0,0.01999999999999999,50.00000000000003,CALL,0.11,0.08,-0.03,0.2475,0.2391
0.265,195.0,0.030000000000000027,33.33333333333331,PUT,0.81,0.53,-0.27,0.4081,0.3787
0.265,200.0,0.030000000000000027,33.33333333333331,PUT,0.95,0.67,-0.29,0.3972,0.3707
0.265,210.0,0.040000000000000036,24.99999999999998,PUT,1.32,1.03,-0.29,0.3744,0.3547
0.265,215.0,0.04999999999999982,20.00000000000007,PUT,1.56,1.27,-0.29,0.3641,0.3468
0.265,220.0,0.040000000000000036,24.99999999999998,PUT,1.86,1.56,-0.3,0.3541,0.3388
0.265,225.0,0.05999999999999961,16.666666666666774,PUT,2.19,1.91,-0.28,0.3435,0.3309
0.265,235.0,0.04999999999999982,20.00000000000007,PUT,3.12,2.81,-0.31,0.3258,0.315
0.265,240.0,0.04999999999999982,20.00000000000007,PUT,3.73,3.4,-0.33,0.3171,0.3071
0.265,245.0,0.09999999999999964,10.000000000000036,PUT,4.45,4.09,-0.36,0.3092,0.2993
0.265,250.0,0.09999999999999964,10.000000000000036,PUT,5.3,4.91,-0.39,0.3012,0.2915
0.265,255.0,0.15000000000000036,6.666666666666651,PUT,6.33,5.87,-0.46,0.2941,0.2837
0.265,265.0,0.10000000000000142,9.999999999999858,PUT,8.9,8.31,-0.59,0.2803,0.2687
0.265,270.0,0.10000000000000142,9.999999999999858,PUT,10.5,9.85,-0.65,0.2737,0.2615
0.265,285.0,0.14999999999999858,6.66666666666673,CALL,12.38,11.97,-0.41,0.2495,0.2424
0.265,290.0,0.14999999999999858,6.66666666666673,CALL,10.12,9.69,-0.44,0.2449,0.2372
0.265,295.0,0.10000000000000142,9.999999999999858,CALL,8.2,7.73,-0.47,0.2414,0.2327
0.265,305.0,0.15000000000000036,6.666666666666651,CALL,5.17,4.75,-0.43,0.2355,0.2263
0.265,310.0,0.09999999999999964,10.000000000000036,CALL,4.05,3.67,-0.38,0.2334,0.2245
0.265,315.0,0.09999999999999964,10.000000000000036,CALL,3.15,2.83,-0.32,0.2321,0.2234
0.265,320.0,0.040000000000000036,24.99999999999998,CALL,2.43,2.17,-0.26,0.2311,0.223
0.265,325.0,0.04999999999999982,20.00000000000007,CALL,1.88,1.66,-0.21,0.2309,0.2233
0.265,335.0,0.040000000000000036,24.99999999999998,CALL,1.11,0.98,-0.13,0.2316,0.2251
0.265,340.0,0.030000000000000027,33.33333333333331,CALL,0.85,0.75,-0.1,0.2326,0.2265
0.265,345.0,0.040000000000000036,24.99999999999998,CALL,0.66,0.58,-0.08,0.2338,0.2282
0.265,350.0,0.040000000000000036,24.99999999999998,CALL,0.51,0.45,-0.06,0.2352,0.2301
0.265,360.0,0.030000000000000027,33.33333333333331,CALL,0.3,0.27,-0.03,0.2382,0.2342
0.357,200.0,0.08000000000000007,12.49999999999999,PUT,1.48,1.2,-0.28,0.3779,0.3612
0.357,205.0,0.10000000000000009,9.999999999999991,PUT,1.73,1.45,-0.28,0.3687,0.3538
0.357,210.0,0.08999999999999986,11.111111111111128,PUT,2.02,1.74,-0.28,0.3595,0.3465
0.357,215.0,0.08999999999999986,11.111111111111128,PUT,2.35,2.07,-0.28,0.3508,0.3392
0.357,220.0,0.08999999999999986,11.111111111111128,PUT,2.75,2.47,-0.28,0.3421,0.332
0.357,230.0,0.09999999999999964,10.000000000000036,PUT,3.75,3.46,-0.29,0.3262,0.3177
0.357,235.0,0.09999999999999964,10.000000000000036,PUT,4.35,4.08,-0.27,0.3179,0.3107
0.357,240.0,0.09999999999999964,10.000000000000036,PUT,5.1,4.79,-0.31,0.3111,0.3037
0.357,245.0,0.09999999999999964,10.000000000000036,PUT,5.95,5.61,-0.34,0.3041,0.2968
0.357,255.0,0.10000000000000142,9.999999999999858,PUT,8.1,7.65,-0.45,0.2918,0.2833
0.357,260.0,0.10000000000000142,9.999999999999858,PUT,9.4,8.89,-0.51,0.2858,0.2767
0.357,265.0,0.14999999999999858,6.66666666666673,PUT,10.88,10.31,-0.57,0.2799,0.2704
0.357,270.0,0.10000000000000142,9.999999999999858,PUT,12.55,11.92,-0.63,0.2744,0.2643
0.357,285.0,0.14999999999999858,6.66666666666673,CALL,15.28,14.98,-0.29,0.2522,0.2478
0.357,295.0,0.14999999999999858,6.66666666666673,CALL,10.82,10.52,-0.3,0.2437,0.239
0.357,300.0,0.14999999999999858,6.66666666666673,CALL,9.03,8.69,-0.33,0.2408,0.2354
0.357,305.0,0.09999999999999964,10.000000000000036,CALL,7.45,7.12,-0.33,0.2381,0.2324
0.357,310.0,0.09999999999999964,10.000000000000036,CALL,6.1,5.79,-0.31,0.2357,0.23
0.357,315.0,0.09999999999999964,10.000000000000036,CALL,4.95,4.68,-0.27,0.2335,0.2282
0.357,325.0,0.09999999999999964,10.000000000000036,CALL,3.25,3.03,-0.22,0.2316,0.2263
0.357,330.0,0.04999999999999982,20.00000000000007,CALL,2.6,2.43,-0.17,0.2308,0.226
0.357,335.0,0.1200000000000001,8.333333333333327,CALL,2.05,1.95,-0.1,0.2293,0.2262
0.357,340.0,0.040000000000000036,24.99999999999998,CALL,1.68,1.57,-0.11,0.2307,0.2267
0.357,345.0,0.04999999999999982,20.00000000000007,CALL,1.34,1.26,-0.08,0.2309,0.2275
0.357,360.0,0.030000000000000027,33.33333333333331,CALL,0.69,0.66,-0.03,0.2331,0.2311
0.437,195.0,0.040000000000000036,24.99999999999998,PUT,1.61,1.42,-0.19,0.3716,0.3615
0.437,200.0,0.04999999999999982,20.00000000000007,PUT,1.88,1.69,-0.19,0.3634,0.3546
0.437,205.0,0.04999999999999982,20.00000000000007,PUT,2.17,2.0,-0.18,0.3552,0.3478
0.437,210.0,0.04999999999999982,20.00000000000007,PUT,2.52,2.35,-0.17,0.3474,0.341
0.437,220.0,0.09999999999999964,10.000000000000036,PUT,3.4,3.24,-0.16,0.3325,0.3276
0.437,225.0,0.09999999999999964,10.000000000000036,PUT,3.95,3.78,-0.17,0.3257,0.3211
0.437,230.0,0.09999999999999964,10.000000000000036,PUT,4.55,4.4,-0.15,0.3183,0.3146
0.437,235.0,0.09999999999999964,10.000000000000036,PUT,5.25,5.11,-0.14,0.3114,0.3082
0.437,245.0,0.09999999999999964,10.000000000000036,PUT,7.0,6.82,-0.18,0.299,0.2956
0.437,250.0,0.25,4.0,PUT,8.12,7.86,-0.27,0.2942,0.2895
0.437,255.0,0.14999999999999858,6.66666666666673,PUT,9.28,9.03,-0.25,0.2876,0.2835
0.437,260.0,0.14999999999999858,6.66666666666673,PUT,10.62,10.35,-0.28,0.2821,0.2777
0.437,265.0,0.14999999999999858,6.66666666666673,PUT,12.18,11.83,-0.34,0.2772,0.2721
0.437,285.0,0.14999999999999858,6.66666666666673,CALL,17.32,17.36,0.04,0.2514,0.2519
0.437,290.0,0.14999999999999858,6.66666666666673,CALL,14.93,14.96,0.03,0.2472,0.2477
0.437,295.0,0.14999999999999858,6.66666666666673,CALL,12.78,12.78,0.01,0.2437,0.2438
0.437,300.0,0.14999999999999858,6.66666666666673,CALL,10.88,10.85,-0.03,0.2407,0.2403
0.437,305.0,0.14999999999999858,6.66666666666673,CALL,9.18,9.14,-0.04,0.2379,0.2373
0.437,315.0,0.09999999999999964,10.000000000000036,CALL,6.45,6.38,-0.07,0.2339,0.2327
0.437,320.0,0.09999999999999964,10.000000000000036,CALL,5.35,5.29,-0.06,0.2321,0.231
0.437,325.0,0.09999999999999964,10.000000000000036,CALL,4.4,4.37,-0.03,0.2303,0.2298
0.437,330.0,0.09999999999999964,10.000000000000036,CALL,3.65,3.61,-0.04,0.2299,0.229
0.437,335.0,0.08000000000000007,12.49999999999999,CALL,3.01,2.97,-0.04,0.2294,0.2285
0.437,345.0,0.04999999999999982,20.00000000000007,CALL,2.02,2.02,-0.01,0.2288,0.2286
0.437,350.0,0.04999999999999982,20.00000000000007,CALL,1.67,1.66,-0.0,0.229,0.229
0.437,355.0,0.04999999999999982,20.00000000000007,CALL,1.38,1.37,-0.0,0.2296,0.2296
0.437,360.0,0.04999999999999982,20.00000000000007,CALL,1.12,1.14,0.01,0.2299,0.2304
0.533,195.0,0.04999999999999982,20.00000000000007,PUT,2.25,1.96,-0.29,0.3665,0.3546
0.533,205.0,0.07000000000000028,14.285714285714228,PUT,2.96,2.67,-0.3,0.3519,0.342
0.533,210.0,0.09999999999999964,10.000000000000036,PUT,3.4,3.1,-0.3,0.3448,0.3358
0.533,215.0,0.09999999999999964,10.000000000000036,PUT,3.9,3.59,-0.31,0.3381,0.3297
0.533,220.0,0.15000000000000036,6.666666666666651,PUT,4.47,4.15,-0.33,0.3318,0.3236
0.533,225.0,0.15000000000000036,6.666666666666651,PUT,5.12,4.78,-0.35,0.3256,0.3177
0.533,235.0,0.15000000000000036,6.666666666666651,PUT,6.67,6.28,-0.39,0.3136,0.3061
0.533,240.0,0.15000000000000036,6.666666666666651,PUT,7.58,7.18,-0.39,0.3075,0.3004
0.533,245.0,0.14999999999999858,6.66666666666673,PUT,8.62,8.19,-0.44,0.3022,0.2949
0.533,250.0,0.14999999999999858,6.66666666666673,PUT,9.82,9.31,-0.51,0.2976,0.2895
0.533,260.0,0.14999999999999858,6.66666666666673,PUT,12.57,11.96,-0.61,0.2878,0.2791
0.533,265.0,0.14999999999999858,6.66666666666673,PUT,14.18,13.51,-0.67,0.2832,0.2741
0.533,270.0,0.14999999999999858,6.66666666666673,PUT,15.93,15.22,-0.71,0.2786,0.2693
0.533,285.0,0.14999999999999858,6.66666666666673,CALL,20.27,20.05,-0.23,0.2591,0.2562
0.533,290.0,0.14999999999999858,6.66666666666673,CALL,17.88,17.61,-0.26,0.2556,0.2524
0.533,300.0,0.1999999999999993,5.000000000000018,CALL,13.65,13.36,-0.29,0.2493,0.2455
0.533,305.0,0.10000000000000142,9.999999999999858,CALL,11.85,11.53,-0.32,0.2468,0.2426
0.533,310.0,0.14999999999999858,6.66666666666673,CALL,10.22,9.91,-0.32,0.2443,0.24
0.533,315.0,0.14999999999999858,6.66666666666673,CALL,8.82,8.47,-0.35,0.2427,0.2378
0.533,320.0,0.09999999999999964,10.000000000000036,CALL,7.55,7.22,-0.33,0.2408,0.2359
0.533,330.0,0.09999999999999964,10.000000000000036,CALL,5.5,5.19,-0.31,0.2383,0.2331
0.533,335.0,0.09999999999999964,10.000000000000036,CALL,4.65,4.38,-0.27,0.237,0.2321
0.533,340.0,0.09999999999999964,10.000000000000036,CALL,3.95,3.7,-0.25,0.2364,0.2315
0.533,345.0,0.09999999999999964,10.000000000000036,CALL,3.35,3.12,-0.23,0.2361,0.2311
0.533,350.0,0.05999999999999961,16.666666666666774,CALL,2.85,2.63,-0.22,0.2361,0.2309
0.609,195.0,0.05999999999999961,16.666666666666774,PUT,2.6,2.39,-0.21,0.3576,0.35
0.609,200.0,0.05999999999999961,16.666666666666774,PUT,2.97,2.77,-0.2,0.3506,0.3441
0.609,205.0,0.09999999999999964,10.000000000000036,PUT,3.4,3.2,-0.2,0.3441,0.3382
0.609,210.0,0.09999999999999964,10.000000000000036,PUT,3.85,3.69,-0.16,0.3368,0.3324
0.609,215.0,0.15000000000000036,6.666666666666651,PUT,4.42,4.23,-0.19,0.3314,0.3267
0.609,225.0,0.09999999999999964,10.000000000000036,PUT,5.75,5.54,-0.21,0.3199,0.3157
0.609,230.0,0.15000000000000036,6.666666666666651,PUT,6.53,6.32,-0.21,0.3142,0.3103
0.609,235.0,0.09999999999999964,10.000000000000036,PUT,7.4,7.18,-0.22,0.3088,0.3049
0.609,240.0,0.14999999999999858,6.66666666666673,PUT,8.38,8.14,-0.23,0.3036,0.2997
0.609,245.0,0.14999999999999858,6.66666666666673,PUT,9.47,9.21,-0.26,0.2987,0.2947
0.609,255.0,0.14999999999999858,6.66666666666673,PUT,12.07,11.71,-0.37,0.29,0.2849
0.609,260.0,0.14999999999999858,6.66666666666673,PUT,13.57,13.15,-0.42,0.2858,0.2802
0.609,265.0,0.14999999999999858,6.66666666666673,PUT,15.22,14.74,-0.48,0.2818,0.2756
0.609,270.0,0.14999999999999858,6.66666666666673,PUT,17.02,16.48,-0.54,0.2779,0.2712
0.609,290.0,0.14999999999999858,6.66666666666673,CALL,19.62,19.62,-0.0,0.2557,0.2556
0.609,295.0,0.14999999999999858,6.66666666666673,CALL,17.38,17.36,-0.02,0.2525,0.2523
0.609,300.0,0.14999999999999858,6.66666666666673,CALL,15.32,15.28,-0.04,0.2497,0.2492
0.609,305.0,0.3500000000000014,2.8571428571428457,CALL,13.32,13.39,0.07,0.2455,0.2464
0.609,310.0,0.1999999999999993,5.000000000000018,CALL,11.75,11.69,-0.06,0.2446,0.2438
0.609,320.0,0.14999999999999858,6.66666666666673,CALL,8.93,8.79,-0.13,0.2413,0.2395
0.609,325.0,0.15000000000000036,6.666666666666651,CALL,7.72,7.59,-0.14,0.2397,0.2378
0.609,330.0,0.15000000000000036,6.666666666666651,CALL,6.67,6.53,-0.14,0.2385,0.2364
0.609,335.0,0.09999999999999964,10.000000000000036,CALL,5.75,5.61,-0.14,0.2374,0.2352
0.609,340.0,0.09999999999999964,10.000000000000036,CALL,4.95,4.81,-0.14,0.2366,0.2342
0.609,350.0,0.09999999999999964,10.000000000000036,CALL,3.65,3.53,-0.12,0.2355,0.233
0.609,360.0,0.08000000000000007,12.49999999999999,CALL,2.69,2.58,-0.11,0.2353,0.2326
0.782,195.0,0.09999999999999964,10.000000000000036,PUT,3.6,3.35,-0.25,0.3487,0.3419
0.782,200.0,0.15000000000000036,6.666666666666651,PUT,4.08,3.84,-0.24,0.3428,0.3368
0.782,205.0,0.15000000000000036,6.666666666666651,PUT,4.62,4.37,-0.25,0.3375,0.3317
0.782,215.0,0.15000000000000036,6.666666666666651,PUT,5.88,5.63,-0.24,0.3266,0.3219
0.782,220.0,0.15000000000000036,6.666666666666651,PUT,6.62,6.37,-0.26,0.3217,0.3171
0.782,225.0,0.15000000000000036,6.666666666666651,PUT,7.47,7.18,-0.29,0.3173,0.3124
0.782,230.0,0.14999999999999858,6.66666666666673,PUT,8.38,8.08,-0.3,0.3125,0.3078
0.782,235.0,0.14999999999999858,6.66666666666673,PUT,9.38,9.06,-0.31,0.3079,0.3033
0.782,245.0,0.14999999999999858,6.66666666666673,PUT,11.72,11.33,-0.39,0.2998,0.2946
0.782,250.0,0.14999999999999858,6.66666666666673,PUT,13.07,12.63,-0.45,0.2961,0.2904
0.782,255.0,1.0500000000000007,0.9523809523809518,PUT,14.97,14.04,-0.93,0.2976,0.2864
0.782,260.0,0.20000000000000284,4.999999999999929,PUT,16.1,15.58,-0.52,0.2885,0.2824
0.782,270.0,0.20000000000000284,4.999999999999929,PUT,19.7,19.04,-0.66,0.2821,0.275
0.782,285.0,0.20000000000000284,4.999999999999929,CALL,26.2,26.29,0.09,0.2638,0.2648
0.782,290.0,0.20000000000000284,4.999999999999929,CALL,23.75,23.84,0.09,0.2608,0.2617
0.782,295.0,0.14999999999999858,6.66666666666673,CALL,21.43,21.53,0.11,0.2576,0.2588
0.782,300.0,0.14999999999999858,6.66666666666673,CALL,19.32,19.39,0.06,0.2554,0.256
0.782,310.0,0.14999999999999858,6.66666666666673,CALL,15.53,15.56,0.04,0.2506,0.251
0.782,315.0,0.14999999999999858,6.66666666666673,CALL,13.88,13.88,0.01,0.2488,0.2488
0.782,320.0,0.1999999999999993,5.000000000000018,CALL,12.35,12.34,-0.01,0.2469,0.2468
0.782,325.0,0.14999999999999858,6.66666666666673,CALL,10.97,10.95,-0.03,0.2453,0.245
0.782,330.0,0.14999999999999858,6.66666666666673,CALL,9.72,9.69,-0.04,0.2438,0.2433
0.782,340.0,0.15000000000000036,6.666666666666651,CALL,7.62,7.54,-0.09,0.2418,0.2406
0.782,345.0,0.15000000000000036,6.666666666666651,CALL,6.72,6.63,-0.09,0.2408,0.2395
0.782,350.0,0.15000000000000036,6.666666666666651,CALL,5.92,5.83,-0.1,0.24,0.2385
0.782,355.0,0.15000000000000036,6.666666666666651,CALL,5.22,5.11,-0.11,0.2395,0.2378
0.782,360.0,0.09999999999999964,10.000000000000036,CALL,4.6,4.49,-0.11,0.239,0.2371
0.859,200.0,0.15000000000000036,6.666666666666651,PUT,4.47,4.3,-0.17,0.3383,0.3342
0.859,205.0,0.09999999999999964,10.000000000000036,PUT,5.05,4.88,-0.17,0.3331,0.3295
0.859,210.0,0.15000000000000036,6.666666666666651,PUT,5.67,5.52,-0.15,0.3278,0.3248
0.859,215.0,0.15000000000000036,6.666666666666651,PUT,6.38,6.23,-0.14,0.3228,0.3202
0.859,220.0,0.15000000000000036,6.666666666666651,PUT,7.17,7.01,-0.16,0.3185,0.3157
0.859,230.0,0.14999999999999858,6.66666666666673,PUT,8.97,8.82,-0.16,0.3094,0.307
0.859,235.0,0.14999999999999858,6.66666666666673,PUT,10.03,9.85,-0.18,0.3053,0.3028
0.859,240.0,0.14999999999999858,6.66666666666673,PUT,11.18,10.98,-0.2,0.3013,0.2987
